id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test,transaction_date,소비심리지수,아파트 매매 실거래 가격 지수,기준금리,GDP 성장률,apartment_id,recent_price,recent_jeonse,transaction_cnt,age,year,cluster_0.0,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,use_area,transaction_year
TRAIN_0743,서울특별시 강남구 대치동,511,한보미도맨션2,-0.34576838182255654,201401,6,89900.0,0.882907449063426,1985,train,2014-01-06,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,61,-0.852815855538947,-0.29306598832590985,0.16940362536661527,0.3825206558863934,2014,0,0,0,1,0,84.96,-1.3864529453875707
TRAIN_0742,서울특별시 강남구 대치동,511,한보미도맨션2,0.5907320572213083,201401,6,125000.0,-0.5373218808098267,1985,train,2014-01-06,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,61,-0.3805253497062015,0.021986946176402438,0.16940362536661527,0.3825206558863934,2014,0,0,0,1,0,115.05,-1.3864529453875707
TRAIN_0429,서울특별시 강남구 대치동,506,선경1차(1동-7동),0.6732088323448127,201401,6,132000.0,-0.8199160547106158,1983,train,2014-01-06,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,32,-0.2886910846831677,0.08308645533217492,0.22371521449231918,0.5421039786104397,2014,0,0,0,1,0,117.7,-1.3864529453875707
TRAIN_0000,서울특별시 강남구 대치동,503,개포우성1,1.9442848685877978,201401,7,174000.0,0.7759701024010549,1983,train,2014-01-07,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,0,0.9969886256393061,1.0133741163206123,0.40980183346396043,0.5421039786104397,2014,0,0,0,1,0,158.54,-1.3864529453875707
TRAIN_0175,서울특별시 강남구 대치동,888,대치아이파크,-1.1238511660065582,201401,7,80000.0,-0.298391911210788,2008,train,2014-01-07,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,10,-1.5297655805658823,-2.029722078412606,0.6258401122523316,-1.4526875554401388,2014,0,0,1,0,0,59.96,-1.3864529453875707
TRAIN_0430,서울특별시 강남구 대치동,506,선경1차(1동-7동),-0.3647536017566462,201401,7,105000.0,-0.298391911210788,1983,train,2014-01-07,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,32,-0.8410085928931283,-0.5604206980684352,0.22371521449231918,0.5421039786104397,2014,0,0,0,1,0,84.35,-1.3864529453875707
TRAIN_0111,서울특별시 강남구 대치동,1014-3,대치삼성,0.039849446019034826,201401,7,98000.0,0.2544459589012268,2000,train,2014-01-07,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,9,-0.7085048676456082,-0.38204325215521595,0.4501802127028552,-0.8143542645439537,2014,0,1,0,0,0,97.35,-1.3864529453875707
TRAIN_0431,서울특별시 강남구 대치동,506,선경1차(1동-7동),-0.3647536017566462,201401,8,114000.0,-0.5373218808098267,1983,train,2014-01-08,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,32,-0.6429089640577268,-0.300302912790087,0.22371521449231918,0.5421039786104397,2014,0,0,0,1,0,84.35,-1.3864529453875707
TRAIN_0176,서울특별시 강남구 대치동,888,대치아이파크,-1.1238511660065582,201401,8,81000.0,0.6611044686355907,2008,train,2014-01-08,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,10,-0.9708884819971334,-0.7558846205765767,0.6258401122523316,-1.4526875554401388,2014,0,0,1,0,0,59.96,-1.3864529453875707
TRAIN_0422,서울특별시 강남구 대치동,938-16,삼환SOGOOD,-0.3467020811635769,201401,8,68500.0,-0.298391911210788,2006,train,2014-01-08,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,30,-0.6429089640577268,-0.300302912790087,-1.0432436573381383,-1.2931042327160924,2014,0,1,0,0,0,84.93,-1.3864529453875707
TRAIN_0530,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,8,77500.0,0.0911396093523745,1979,train,2014-01-08,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-1.003686433791074,-1.1392701317384855,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0531,서울특별시 강남구 대치동,316,은마,-0.362263736847257,201401,9,90000.0,-0.5373218808098267,1979,train,2014-01-09,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.852815855538947,-1.0461724155195786,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,84.43,-1.3864529453875707
TRAIN_0112,서울특별시 강남구 대치동,1014-3,대치삼성,0.40368095590347447,201401,9,95000.0,-2.2401453845838692,2000,train,2014-01-09,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,9,-0.7741007712334894,0.405377352724388,0.4501802127028552,-0.8143542645439537,2014,0,1,0,0,0,109.04,-1.3864529453875707
TRAIN_0532,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,9,74800.0,-2.2401453845838692,1979,train,2014-01-09,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-1.003686433791074,-0.8947491897531596,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0044,서울특별시 강남구 대치동,500,개포우성2,1.9772755786371996,201401,9,188500.0,-0.5373218808098267,1984,train,2014-01-09,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,1,0.2623145054550354,0.5459087081341131,-0.37624586077387573,0.46231231724841654,2014,0,0,0,1,0,159.6,-1.3864529453875707
TRAIN_0001,서울특별시 강남구 대치동,503,개포우성1,0.9816408479953509,201401,9,157500.0,-0.298391911210788,1983,train,2014-01-09,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,0,0.04584802361502705,0.38623022764673726,0.40980183346396043,0.5421039786104397,2014,0,0,0,1,0,127.61,-1.3864529453875707
TRAIN_0264,서울특별시 강남구 대치동,974,대치현대,-1.1282084295979886,201401,9,50000.0,1.5454357336116253,1999,train,2014-01-09,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,16,-0.9577693012795572,-0.7350727192046757,0.4501802127028552,-0.7345626031819306,2014,0,1,0,0,0,59.82,-1.3864529453875707
TRAIN_0533,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,10,77300.0,-1.611683894421669,1979,train,2014-01-10,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-1.03910822172853,-1.2893995569273635,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0534,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,10,80000.0,-0.298391911210788,1979,train,2014-01-10,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-1.03910822172853,-1.2893995569273635,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0045,서울특별시 강남구 대치동,500,개포우성2,0.9869318109278021,201401,10,178000.0,0.0911396093523745,1984,train,2014-01-10,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,1,0.04584802361502705,0.3789932615015611,-0.37624586077387573,0.46231231724841654,2014,0,0,0,1,0,127.78,-1.3864529453875707
TRAIN_0177,서울특별시 강남구 대치동,888,대치아이파크,0.5882421923119195,201401,10,147700.0,1.6114021464138584,2008,train,2014-01-10,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,10,-0.2886910846831677,0.08308645533217492,0.6258401122523316,-1.4526875554401388,2014,0,0,1,0,0,114.97,-1.3864529453875707
TRAIN_0535,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,11,79500.0,0.882907449063426,1979,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9708884819971334,-1.2893995569273635,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0536,서울특별시 강남구 대치동,316,은마,-0.362263736847257,201401,11,94500.0,-0.5373218808098267,1979,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.8396966748213708,-0.8338212486836761,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,84.43,-1.3864529453875707
TRAIN_0178,서울특별시 강남구 대치동,888,대치아이파크,0.5882421923119195,201401,11,143500.0,1.1655016229642157,2008,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,10,-0.08271994741722033,0.27136469513896166,0.6258401122523316,-1.4526875554401388,2014,0,0,1,0,0,114.97,-1.3864529453875707
TRAIN_0661,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),-1.8848161289385121,201401,11,29300.0,1.3288079725130695,2004,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,49,-1.6662050600286753,-2.5755843651104193,-0.37624586077387573,-1.1335209099920462,2014,1,0,0,0,0,35.51,-1.3864529453875707
TRAIN_0113,서울특별시 강남구 대치동,1014-3,대치삼성,0.039849446019034826,201401,11,102500.0,0.882907449063426,2000,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,9,-0.7347432290807606,-0.41588972827020476,0.4501802127028552,-0.8143542645439537,2014,0,1,0,0,0,97.35,-1.3864529453875707
TRAIN_0266,서울특별시 강남구 대치동,974,대치현대,-1.1282084295979886,201401,11,59000.0,-0.5373218808098267,1999,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,16,-1.3644639035244213,-1.5432938029554413,0.4501802127028552,-0.7345626031819306,2014,0,1,0,0,0,59.82,-1.3864529453875707
TRAIN_0707,서울특별시 강남구 대치동,511,한보미도맨션1,2.032052606643754,201401,11,165000.0,0.5370401328020158,1983,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,0.013050071821086391,0.35218701186127954,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,161.36,-1.3864529453875707
TRAIN_0745,서울특별시 강남구 대치동,511,한보미도맨션2,-0.34576838182255654,201401,11,92000.0,-1.1657833709720269,1985,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,61,-0.8410085928931283,-0.29306598832590985,0.16940362536661527,0.3825206558863934,2014,0,0,0,1,0,84.96,-1.3864529453875707
TRAIN_0706,서울특별시 강남구 대치동,511,한보미도맨션1,2.9567261873680213,201401,11,205000.0,0.0911396093523745,1983,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,0.47222139693625564,0.6932878602475535,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,191.07,-1.3864529453875707
TRAIN_0265,서울특별시 강남구 대치동,974,대치현대,-1.1282084295979886,201401,11,55000.0,1.4765365351677737,1999,train,2014-01-11,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,16,-1.3644639035244213,-1.5432938029554413,0.4501802127028552,-0.7345626031819306,2014,0,1,0,0,0,59.82,-1.3864529453875707
TRAIN_0179,서울특별시 강남구 대치동,888,대치아이파크,0.5882421923119195,201401,12,147000.0,1.0769074104935863,2008,train,2014-01-12,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,10,-0.13782050643104063,0.22303384075635196,0.6258401122523316,-1.4526875554401388,2014,0,0,1,0,0,114.97,-1.3864529453875707
TRAIN_0537,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,12,82000.0,0.0911396093523745,1979,train,2014-01-12,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9774480723559216,-1.2378470955819727,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0538,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,13,83000.0,0.5370401328020158,1979,train,2014-01-13,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9446501205619808,-1.2378470955819727,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0432,서울특별시 강남구 대치동,506,선경1차(1동-7동),0.6732088323448127,201401,13,132500.0,-0.091421357360184,1983,train,2014-01-13,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,32,-0.2886910846831677,0.08308645533217492,0.22371521449231918,0.5421039786104397,2014,0,0,0,1,0,117.7,-1.3864529453875707
TRAIN_0539,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,13,80000.0,-0.5373218808098267,1979,train,2014-01-13,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9446501205619808,-1.2378470955819727,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0046,서울특별시 강남구 대치동,500,개포우성2,-0.35417167589174364,201401,14,114000.0,0.9829406562516578,1984,train,2014-01-14,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,1,-0.8134583133862182,-0.07659146814360182,-0.37624586077387573,0.46231231724841654,2014,0,0,0,1,0,84.69,-1.3864529453875707
TRAIN_0541,서울특별시 강남구 대치동,316,은마,-0.362263736847257,201401,14,88000.0,-2.2401453845838692,1979,train,2014-01-14,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.7806603615922776,-0.8338212486836761,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,84.43,-1.3864529453875707
TRAIN_0540,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,14,81000.0,-0.091421357360184,1979,train,2014-01-14,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9708884819971334,-1.1392701317384855,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0082,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),-1.8759148618874473,201401,14,25000.0,0.2544459589012268,2003,train,2014-01-14,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,3,-1.63603094437825,-2.438630278064187,-0.6411187595781264,-1.0537292486300232,2014,1,0,0,0,0,35.796,-1.3864529453875707
TRAIN_0267,서울특별시 강남구 대치동,974,대치현대,-1.1282084295979886,201401,14,55000.0,-0.298391911210788,1999,train,2014-01-14,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,16,-1.29886799993654,-0.8338212486836761,0.4501802127028552,-0.7345626031819306,2014,0,1,0,0,0,59.82,-1.3864529453875707
TRAIN_0708,서울특별시 강남구 대치동,511,한보미도맨션1,0.9940901725422947,201401,15,135000.0,0.40217452155593053,1983,train,2014-01-15,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,0.31479122832534046,-0.9155610441190224,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,128.01,-1.3864529453875707
TRAIN_0678,서울특별시 강남구 대치동,902,포스코더샵,1.3529419526079565,201401,15,124500.0,0.2544459589012268,2004,train,2014-01-15,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,50,-0.38708494006498967,0.42430812392072814,-1.3624281452680935,-1.1335209099920462,2014,0,0,1,0,0,139.54,-1.3864529453875707
TRAIN_0710,서울특별시 강남구 대치동,511,한보미도맨션1,0.9940901725422947,201401,15,138000.0,-0.298391911210788,1983,train,2014-01-15,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,0.31479122832534046,-0.9155610441190224,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,128.01,-1.3864529453875707
TRAIN_0709,서울특별시 강남구 대치동,511,한보미도맨션1,2.9567261873680213,201401,15,220000.0,0.2544459589012268,1983,train,2014-01-15,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,0.6690091076998996,0.8205915271406595,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,191.07,-1.3864529453875707
TRAIN_0180,서울특별시 강남구 대치동,888,대치아이파크,-0.34607961493622985,201401,15,105000.0,1.3288079725130695,2008,train,2014-01-15,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,10,-0.8659350362565232,-0.5417204371987605,0.6258401122523316,-1.4526875554401388,2014,0,0,1,0,0,84.95,-1.3864529453875707
TRAIN_0114,서울특별시 강남구 대치동,1014-3,대치삼성,-1.126341030915947,201401,16,64700.0,-0.5373218808098267,2000,train,2014-01-16,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,9,-1.29886799993654,-1.3836191100702417,0.4501802127028552,-0.8143542645439537,2014,0,1,0,0,0,59.88,-1.3864529453875707
TRAIN_0087,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),-1.9610682417885443,201401,16,24500.0,0.0911396093523745,2004,train,2014-01-16,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,4,-1.692443421463828,-2.704513894895855,-0.6411187595781264,-1.1335209099920462,2014,1,0,0,0,0,33.06,-1.3864529453875707
TRAIN_0512,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",0.9947126387696422,201401,17,120500.0,0.6611044686355907,1983,train,2014-01-17,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,42,-0.20997600037771008,-0.18133483328360966,-0.6411187595781264,0.5421039786104397,2014,0,0,1,0,0,128.03,-1.3864529453875707
TRAIN_0746,서울특별시 강남구 대치동,511,한보미도맨션2,0.94180300944513,201401,17,135000.0,-1.1657833709720269,1985,train,2014-01-17,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,61,-0.20997600037771008,0.15755879510251075,0.16940362536661527,0.3825206558863934,2014,0,0,0,1,0,126.33,-1.3864529453875707
TRAIN_0542,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,17,75500.0,-0.5373218808098267,1979,train,2014-01-17,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9577693012795572,-1.3425888230917284,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0115,서울특별시 강남구 대치동,1014-3,대치삼성,-1.126341030915947,201401,18,61000.0,1.1655016229642157,2000,train,2014-01-18,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,9,-1.1716119469760502,-1.1114996799974535,0.4501802127028552,-0.8143542645439537,2014,0,1,0,0,0,59.88,-1.3864529453875707
TRAIN_0690,서울특별시 강남구 대치동,1007-2,풍림아이원4차(1007-2),0.4814892343218747,201401,18,77000.0,-1.611683894421669,2004,train,2014-01-18,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,56,-0.09190337391952372,0.26340575530849253,-1.3624281452680935,-1.1335209099920462,2014,0,1,0,0,0,111.54,-1.3864529453875707
TRAIN_0712,서울특별시 강남구 대치동,511,한보미도맨션1,-0.3607075712788891,201401,18,100400.0,0.2544459589012268,1983,train,2014-01-18,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,-0.6429089640577268,-0.4127843644478991,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,84.48,-1.3864529453875707
TRAIN_0322,서울특별시 강남구 대치동,670,동부센트레빌,1.548707581108652,201401,18,180000.0,1.6114021464138584,2005,train,2014-01-18,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,20,0.34102958976049297,1.0590983150650723,0.6567148854294557,-1.2133125713540693,2014,0,0,0,1,0,145.83,-1.3864529453875707
TRAIN_0711,서울특별시 강남구 대치동,511,한보미도맨션1,0.9940901725422947,201401,18,120000.0,-2.2401453845838692,1983,train,2014-01-18,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,60,-0.20997600037771008,-0.9155610441190224,0.6258401122523316,0.5421039786104397,2014,0,0,0,1,0,128.01,-1.3864529453875707
TRAIN_0002,서울특별시 강남구 대치동,503,개포우성1,0.9816408479953509,201401,19,150000.0,-0.5373218808098267,1983,train,2014-01-19,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,0,0.04584802361502705,0.38623022764673726,0.40980183346396043,0.5421039786104397,2014,0,0,0,1,0,127.61,-1.3864529453875707
TRAIN_0323,서울특별시 강남구 대치동,670,동부센트레빌,1.548707581108652,201401,19,181000.0,0.5370401328020158,2005,train,2014-01-19,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,20,0.34102958976049297,1.0590983150650723,0.6567148854294557,-1.2133125713540693,2014,0,0,0,1,0,145.83,-1.3864529453875707
TRAIN_0543,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,20,79000.0,-1.1657833709720269,1979,train,2014-01-20,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-1.0299247952262265,-1.1392701317384855,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0544,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,20,81000.0,-0.8199160547106158,1979,train,2014-01-20,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-1.0299247952262265,-1.1392701317384855,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0433,서울특별시 강남구 대치동,506,선경1차(1동-7동),-0.3647536017566462,201401,20,110000.0,0.6611044686355907,1983,train,2014-01-20,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,32,-0.5248363375995404,-0.16252560219757037,0.22371521449231918,0.5421039786104397,2014,0,0,0,1,0,84.35,-1.3864529453875707
TRAIN_0545,서울특별시 강남구 대치동,316,은마,-0.600045835693888,201401,21,80000.0,0.7759701024010549,1979,train,2014-01-21,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,46,-0.9577693012795572,-1.1392701317384855,1.3280261492668266,0.8612706240585322,2014,0,0,1,0,0,76.79,-1.3864529453875707
TRAIN_0454,서울특별시 강남구 대치동,506,선경2차(8동-12동),-0.35852893948317405,201401,21,96000.0,-2.2401453845838692,1985,train,2014-01-21,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,33,-0.5773130604698454,-0.22236579020038824,-0.6411187595781264,0.3825206558863934,2014,0,0,0,1,0,84.55,-1.3864529453875707
TRAIN_0324,서울특별시 강남구 대치동,670,동부센트레빌,1.548707581108652,201401,21,189500.0,1.6746752887744802,2005,train,2014-01-21,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,20,0.35414877047806925,1.0590983150650723,0.6567148854294557,-1.2133125713540693,2014,0,0,0,1,0,145.83,-1.3864529453875707
TRAIN_0268,서울특별시 강남구 대치동,974,대치현대,-0.34452344936786194,201401,21,80000.0,1.6746752887744802,1999,train,2014-01-21,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,16,-0.5773130604698454,-0.2644269026243399,0.4501802127028552,-0.7345626031819306,2014,0,1,0,0,0,85.0,-1.3864529453875707
TRAIN_0455,서울특별시 강남구 대치동,506,선경2차(8동-12동),0.9859981115867813,201401,22,155000.0,-0.298391911210788,1985,train,2014-01-22,-0.7469117602656558,-1.4473130968465988,1.7263297122640262,0.3739284018181305,33,-0.05254583176679493,0.2972524386372094,-0.6411187595781264,0.3825206558863934,2014,0,0,0,1,0,127.75,-1.3864529453875707
